neighborhood,building_class_category,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,latitude,longitude
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,201 EAST 83RD STREET,14G,10028,,,,,,1964.0,350000.0,2023-10-05,40.7768456,-73.9550753
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,201 EAST 83RD STREET,7A,10028,,,,,,1964.0,365000.0,2024-02-05,40.7768456,-73.9550753
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,238 EAST 84TH STREET,GA,10028,,,,,,1966.0,260000.0,2024-01-17,40.776663799999994,-73.95351338973452
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 84TH STREET,10F,10028,,,,,,1961.0,857000.0,2023-08-17,40.777295,-73.9547074
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 84TH STREET,15D,10028,,,,,,1961.0,1050000.0,2023-12-11,40.777295,-73.9547074
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 84TH STREET,16C,10028,,,,,,1961.0,1825000.0,2023-06-15,40.777295,-73.9547074
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 84TH STREET,17EF,10028,,,,,,1961.0,1760000.0,2023-12-20,40.777295,-73.9547074
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,233 EAST 86TH STREET,4A,10028,,,,,,1983.0,382500.0,2023-06-09,40.778465100000005,-73.95252200499954
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,250 EAST 87TH STREET,12F,10028,,,,,,1970.0,1465000.0,2023-09-07,40.7785428,-73.9516717
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,250 EAST 87TH STREET,18E,10028,,,,,,1970.0,728000.0,2024-01-09,40.7785428,-73.9516717
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,250 EAST 87TH STREET,27F,10028,,,,,,1970.0,1530000.0,2023-11-06,40.7785428,-73.9516717
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,250 EAST 87TH STREET,30A/J,10028,,,,,,1970.0,1850000.0,2023-07-17,40.7785428,-73.9516717
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,250 EAST 87TH STREET,7J,10028,,,,,,1970.0,585000.0,2023-06-06,40.7785428,-73.9516717
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,245 EAST 87TH STREET,10FG,10128,,,,,,1966.0,2500000.0,2023-04-20,40.779039625,-73.9521856875
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,245 EAST 87TH STREET,12G,10128,,,,,,1966.0,565000.0,2023-04-27,40.779039625,-73.9521856875
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,245 EAST 87TH STREET,14A,10128,,,,,,1966.0,1300000.0,2023-08-31,40.779039625,-73.9521856875
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,245 EAST 87TH STREET,7D,10128,,,,,,1966.0,727500.0,2023-10-12,40.779039625,-73.9521856875
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,235 EAST 87TH STREET,2-C,10128,,,,,,1962.0,1480000.0,2023-06-15,40.77903835,-73.95187455
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,235 EAST 87TH STREET,4F,10128,,,,,,1962.0,470000.0,2024-01-03,40.77903835,-73.95187455
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,235 EAST 87TH STREET,9J,10128,,,,,,1962.0,922250.0,2023-07-10,40.77903835,-73.95187455
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 90TH STREET,21BC,10128,,,,,,1980.0,1750000.0,2024-02-26,40.7811626,-73.9518647
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 90TH STREET,22C,10128,,,,,,1980.0,680000.0,2023-10-23,40.7811626,-73.9518647
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,200 EAST 90TH STREET,8FG,10128,,,,,,1980.0,1930000.0,2024-01-29,40.7811626,-73.9518647
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 79TH STREET,3B,10075,,,,,,1929.0,2131000.0,2024-02-12,40.77298615,-73.95350387942435
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 79TH STREET,3D,10075,,,,,,1929.0,550000.0,2023-10-02,40.77298615,-73.95350387942435
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 79TH STREET,5C,10075,,,,,,1929.0,960000.0,2023-08-14,40.77298615,-73.95350387942435
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 79TH STREET,6C,10075,,,,,,1929.0,985000.0,2023-12-18,40.77298615,-73.95350387942435
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,17O,10075,,,,,,1961.0,1300000.0,2024-01-30,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,18N,10075,,,,,,1961.0,1125000.0,2023-06-22,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,18V,10075,,,,,,1961.0,765000.0,2023-09-11,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,21N,10075,,,,,,1961.0,965000.0,2023-06-26,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,21U,10075,,,,,,1961.0,385000.0,2023-07-26,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,2S,10075,,,,,,1961.0,630000.0,2023-06-20,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,5X,10075,,,,,,1961.0,1385000.0,2023-03-27,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,6T,10075,,,,,,1961.0,385000.0,2023-10-19,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 79TH STREET,9R,10075,,,,,,1961.0,650000.0,2023-08-14,40.7727532,-73.9532061
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 80 STREET,15K,10075,,,,,,1961.0,567000.0,2023-03-23,,
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 80TH STREET,2H,10075,,,,,,1961.0,688000.0,2023-12-13,40.773413999999995,-73.95334339534884
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 80TH STREET,2L,10075,,,,,,1961.0,375000.0,2024-01-09,40.773413999999995,-73.95334339534884
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 80TH STREET,3B,10075,,,,,,1961.0,1235000.0,2023-08-21,40.773413999999995,-73.95334339534884
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 80TH STREET,8F,10075,,,,,,1961.0,1195000.0,2023-05-18,40.773413999999995,-73.95334339534884
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 80TH,5C,10075,,,,,,1961.0,1390000.0,2023-10-25,40.773413999999995,-73.95334339534884
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,330 EAST 80TH ST,2J,10075,,,,,,1957.0,345000.0,2023-08-08,40.77326945,-73.95341084249009
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,330 EAST 80TH STREET,3T,10075,,,,,,1957.0,875000.0,2023-10-11,40.77326945,-73.95341084249009
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,315 EAST 80TH STREET,2G,10075,,,,,,1920.0,735000.0,2023-05-09,40.77377355,-73.95334941108375
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,315 EAST 80TH STREET,5H,10075,,,,,,1920.0,1025000.0,2023-03-30,40.77377355,-73.95334941108375
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 80 STREET,#3C,10075,,,,,,1940.0,970000.0,2023-03-29,,
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 80TH STREET,5GH,10075,,,,,,1940.0,1525000.0,2023-12-29,40.77363105,-73.95308516773821
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,325 EAST 80TH STREET,6H,10075,,,,,,1940.0,875000.0,2023-04-06,40.77363105,-73.95308516773821
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 80TH STREET,1A,10075,,,,,,1920.0,768000.0,2023-07-11,40.773501100000004,-73.95276700942003
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 80TH STREET,3F,10075,,,,,,1920.0,700000.0,2023-09-11,40.773501100000004,-73.95276700942003
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,18C,10028,,,,,,1963.0,480000.0,2023-08-03,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,5A,10028,,,,,,1963.0,800000.0,2023-11-14,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,5N,10028,,,,,,1963.0,785000.0,2024-01-25,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,6A,10028,,,,,,1963.0,1200000.0,2023-10-25,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,6D,10028,,,,,,1963.0,540000.0,2023-04-25,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,6H,10028,,,,,,1963.0,445000.0,2023-09-12,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 81ST STREET,7H,10028,,,,,,1963.0,445000.0,2023-03-08,40.773874,-73.9519776
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,330 EAST 83RD STREET,2F,10028,,,,,,1925.0,399000.0,2023-08-03,40.77513885,-73.95177634999999
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,330 EAST 83RD STREET,2K,10028,,,,,,1925.0,378880.0,2023-04-27,40.77513885,-73.95177634999999
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,305 EAST 83RD STREET,1E,10028,,,,,,1910.0,350000.0,2023-09-27,40.7758274,-73.95240900016537
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,332 EAST 84TH STREET,3F,10028,,,,,,1920.0,750000.0,2024-02-15,40.7757736,-73.95141484628124
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,332 EAST 84TH STREET,4B,10028,,,,,,1920.0,740000.0,2023-06-26,40.7757736,-73.95141484628124
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,1105,10028,,,,,,1987.0,600000.0,2023-11-30,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,1106,10028,,,,,,1987.0,799000.0,2023-06-12,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,1401,10028,,,,,,1987.0,940000.0,2023-11-07,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,1801,10028,,,,,,1987.0,899000.0,2023-05-04,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,2702,10028,,,,,,1987.0,1385000.0,2023-06-01,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,3201,10028,,,,,,1987.0,865000.0,2023-06-22,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,300 EAST 85TH STREET,3205,10028,,,,,,1987.0,1895000.0,2023-08-31,40.7768958,-73.952013
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 86TH STREET,10F,10028,,,,,,1971.0,822000.0,2023-03-30,40.777442699999995,-73.94991834270095
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 86TH STREET,14D,10028,,,,,,1971.0,650000.0,2024-02-08,40.777442699999995,-73.94991834270095
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,301 E 87TH ST,22DE,10128,,,,,,1973.0,1815000.0,2023-06-27,40.778532,-73.9508185
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,301 E 87TH ST,23F,10128,,,,,,1973.0,790000.0,2023-12-05,40.778532,-73.9508185
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,301 EAST 87TH STREET,21E,10128,,,,,,1973.0,930000.0,2023-07-19,40.778532,-73.9508185
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,301 EAST 87TH STREET,3B,10128,,,,,,1973.0,520000.0,2023-10-04,40.778532,-73.9508185
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,301 EAST 87TH STREET,8A,10128,,,,,,1973.0,925000.0,2023-04-19,40.778532,-73.9508185
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,301 EAST 87TH STREET,9B,10128,,,,,,1973.0,562000.0,2023-05-22,40.778532,-73.9508185
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,309 EAST 87TH STREET,5M,10128,,,,,,1959.0,555000.0,2023-07-12,40.77832075,-73.95000435970053
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,302 EAST 88TH STREET,7D,10128,,,,,,1957.0,800000.0,2023-04-13,40.7787522,-73.95030957680085
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,302 EAST 88TH STREET,7F,10128,,,,,,1957.0,715000.0,2023-05-23,40.7787522,-73.95030957680085
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,302 EAST 88TH STREET,7G,10128,,,,,,1957.0,699000.0,2023-05-15,40.7787522,-73.95030957680085
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,305 EAST 88TH,5F,10128,,,,,,1929.0,605000.0,2023-07-06,40.77909915,-73.95005336729261
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,315 EAST 88TH STREET,6F,10128,,,,,,1929.0,525000.0,2024-01-26,40.7788835,-73.9498305
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,321 EAST 89TH ST,1B,10128,,,,,,1950.0,375000.0,2023-06-13,40.77947,-73.94908441556457
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,321 EAST 89TH STREET,4G,10128,,,,,,1950.0,380000.0,2023-08-03,40.77947,-73.94908441556457
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,15D,10128,,,,,,2007.0,1350000.0,2023-12-07,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,25A,10128,,,,,,2007.0,1675000.0,2023-08-16,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,25B,10128,,,,,,2007.0,950000.0,2023-06-21,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,29B,10128,,,,,,2007.0,999999.0,2023-03-30,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,5A,10128,,,,,,2007.0,1275000.0,2023-10-17,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,7B,10128,,,,,,2007.0,1200000.0,2023-11-20,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,SB 37,10128,,,,,,2007.0,25000.0,2023-03-30,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST STREET,SB 38,10128,,,,,,2007.0,25000.0,2023-03-30,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,333 EAST 91ST,STO27,10128,,,,,,2007.0,20000.0,2023-12-07,40.7804136,-73.94720118595406
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 E. 93RD STREET,22D,10128,,,,,,1980.0,530000.0,2023-05-24,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 93RD STREET,12E,10128,,,,,,1980.0,520000.0,2023-06-01,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 93RD STREET,14G,10128,,,,,,1980.0,585000.0,2023-08-03,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 93RD STREET,26K,10128,,,,,,1980.0,575000.0,2023-12-15,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 93RD STREET,2J,10128,,,,,,1980.0,675000.0,2023-09-19,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 93RD STREET,7G,10128,,,,,,1980.0,670000.0,2023-04-17,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,340 EAST 93RD STREET,8F,10128,,,,,,1980.0,650000.0,2023-09-21,40.7813093,-73.9465082
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93 ST,28C,10128,,,,,,1974.0,810000.0,2023-09-06,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93 STREET,16E,10128,,,,,,1974.0,547500.0,2023-03-22,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD ST,2J,10128,,,,,,1974.0,540000.0,2023-09-18,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,12D,10128,,,,,,1974.0,592000.0,2024-02-13,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,18EF,10128,,,,,,1974.0,1215000.0,2023-10-16,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,18G,10128,,,,,,1974.0,470000.0,2023-10-26,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,19HJ,10128,,,,,,1974.0,1290000.0,2023-03-13,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,26A,10128,,,,,,1974.0,660000.0,2023-08-28,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,28H,10128,,,,,,1974.0,580000.0,2023-12-20,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,345 EAST 93RD STREET,5C,10128,,,,,,1974.0,720000.0,2023-05-10,40.7815656,-73.9463135
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,425 EAST 79 ST,2L,10075,,,,,,1955.0,525000.0,2024-01-03,40.772161499999996,-73.95204025000001
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,425 EAST 79TH STREET,12JK,10075,,,,,,1955.0,1700000.0,2023-10-05,40.772161499999996,-73.95204025000001
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,425 EAST 79TH STREET,1F,10075,,,,,,1955.0,425000.0,2023-05-25,40.772161499999996,-73.95204025000001
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,425 EAST 79TH STREET,3K,10075,,,,,,1955.0,700000.0,2023-06-13,40.772161499999996,-73.95204025000001
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,425 EAST 79TH STREET,6-G,10075,,,,,,1955.0,675000.0,2023-04-06,40.772161499999996,-73.95204025000001
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 80 STREET,2M,10075,,,,,,1959.0,489000.0,2023-07-26,40.7673605,-73.0000284
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 80TH STREET,1C,10075,,,,,,1959.0,380000.0,2023-05-01,40.772927249999995,-73.95140644980722
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,431 EAST 82ND STREET,2B,10028,,,,,,1910.0,500000.0,2024-02-14,40.773811949999995,-73.94956940717213
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 84TH STREET,2A,10028,,,,,,1964.0,625000.0,2023-05-05,40.7747761,-73.94900954018654
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 84TH STREET,3C,10028,,,,,,1964.0,1050000.0,2023-04-28,40.7747761,-73.94900954018654
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 84TH STREET,9D,10028,,,,,,1964.0,485000.0,2023-03-28,40.7747761,-73.94900954018654
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,10A,10028,,,,,,1962.0,700000.0,2023-11-02,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,15D,10028,,,,,,1962.0,725000.0,2023-04-05,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,16D,10028,,,,,,1962.0,575000.0,2023-07-18,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,17J,10028,,,,,,1962.0,640000.0,2023-08-03,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,21C,10028,,,,,,1962.0,621000.0,2023-04-28,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,7J,10028,,,,,,1962.0,1190000.0,2024-01-11,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,400 EAST 85TH STREET,8D,10028,,,,,,1962.0,870000.0,2023-11-20,40.7760012,-73.9496818
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 85TH STREET,11E,10028,,,,,,1959.0,550000.0,2024-02-20,40.7760118,-73.9487947095719
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 85TH STREET,3D,10028,,,,,,1959.0,500000.0,2024-02-05,40.7760118,-73.9487947095719
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 85TH STREET,4A,10028,,,,,,1959.0,450000.0,2023-06-12,40.7760118,-73.9487947095719
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 85TH STREET,4E,10028,,,,,,1959.0,501000.0,2023-05-18,40.7760118,-73.9487947095719
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,415 EAST 85TH STREET,9F,10028,,,,,,1959.0,500000.0,2023-08-28,40.7760118,-73.9487947095719
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,435 EAST 85TH STREET,1L,10028,,,,,,1958.0,300000.0,2023-10-11,40.775679499999995,-73.94816080423502
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,435 EAST 85TH STREET,2L,10028,,,,,,1958.0,300000.0,2023-10-11,40.775679499999995,-73.94816080423502
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,435 EAST 85TH STREET,3B,10028,,,,,,1958.0,315000.0,2023-09-21,40.775679499999995,-73.94816080423502
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,435 EAST 85TH STREET,4F,10028,,,,,,1958.0,300000.0,2023-10-11,40.775679499999995,-73.94816080423502
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,435 EAST 85TH STREET,4P,10028,,,,,,1958.0,300000.0,2023-10-11,40.775679499999995,-73.94816080423502
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,435 EAST 85TH STREET,GB9,10028,,,,,,1958.0,440000.0,2023-04-03,40.775679499999995,-73.94816080423502
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,438 EAST 86TH ST,3J,10028,,,,,,1973.0,646000.0,2023-07-18,40.77631685714286,-73.94827061904762
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH ST,14A,10028,,,,,,1973.0,1260000.0,2023-07-26,40.776014,-73.9478775
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH STREET,14D,10028,,,,,,1973.0,680000.0,2023-08-30,40.776014,-73.9478775
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH STREET,20H,10028,,,,,,1973.0,1235000.0,2023-12-11,40.776014,-73.9478775
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH STREET,27F,10028,,,,,,1973.0,1200000.0,2023-08-03,40.776014,-73.9478775
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH STREET,29AJ,10028,,,,,,1973.0,2650000.0,2023-04-11,40.776014,-73.9478775
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH STREET,29B,10028,,,,,,1973.0,1280000.0,2023-12-11,40.776014,-73.9478775
UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,444 EAST 86TH STREET,29E,10028,,,,,,1973.0,730000.0,2024-02-08,40.776014,-73.9478775
